"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,         797,      -6.795128824,      -3.918830824,      -4.373618745,      -1.330780953
          0,           0,         798,        -7.2649618,      -3.914293642,      -4.821186307,      -1.816944903
          0,           0,         799,      -7.344190438,      -3.915669435,      -4.985482055,      -1.911242033
          0,           0,         800,      -7.050240671,      -3.921559693,       -4.59642815,      -1.595515426
          0,           0,         801,      -6.827409369,      -3.930142902,      -4.376964976,      -1.362925063
          0,           0,         802,      -6.851114153,      -3.936328897,      -4.410297903,      -1.388555572
          0,           0,         803,      -6.628656604,      -3.948396361,       -4.18532679,      -1.159438267
          0,           0,         804,       -7.06099881,      -3.941711883,      -4.577386104,      -1.597365067
          0,           0,         805,      -7.155241288,       -3.94576891,      -4.714529074,      -1.708647497
          0,           0,         806,      -6.844867597,      -3.953749017,      -4.363363415,      -1.379700538
          0,           0,         807,      -6.713354297,      -3.965447017,      -4.274217875,      -1.246708966
          0,           0,         808,      -7.105432441,      -3.958556354,      -4.613260907,      -1.643329902
          0,           0,         809,      -7.177478261,      -3.961557464,      -4.719707609,       -1.72778805
          0,           0,         810,      -6.932734939,      -3.969167458,      -4.456254996,      -1.471494386
          0,           0,         811,      -6.795817165,      -3.979834187,      -4.359876109,      -1.332084144
          0,           0,         812,      -6.805033405,      -3.987059313,      -4.372639294,      -1.342127779
          0,           0,         813,      -6.620733466,       -4.00080255,      -4.198438111,      -1.152613859
          0,           0,         814,       -6.94538418,      -3.991256017,      -4.452425375,      -1.477558827
          0,           0,         815,      -7.088616976,      -3.997991962,      -4.657885152,      -1.640238618
          0,           0,         816,       -7.34098657,      -3.995280003,       -4.85182207,      -1.905847359
          0,           0,         817,      -7.366458842,      -3.994503454,          -4.83818,       -1.91348005
          0,           0,         818,      -7.286942031,      -3.997439277,      -4.779145871,      -1.839432797
          0,           0,         819,      -7.112472629,      -4.002799632,       -4.61760994,      -1.657932221
          0,           0,         820,      -6.961034573,       -4.01029362,      -4.489008999,      -1.501070255
          0,           0,         821,      -6.842425099,       -4.02152709,      -4.415764581,      -1.381075665
          0,           0,         822,      -6.669616981,      -4.035878632,      -4.260531373,      -1.203070451
          0,           0,         823,      -6.973767526,      -4.025454406,      -4.482998095,      -1.506895246
          0,           0,         824,       -7.11972385,      -4.032401689,      -4.701425059,      -1.674038192
          0,           0,         825,      -6.841812653,        -4.0425853,      -4.371739557,      -1.377718406
          0,           0,         826,      -6.732143602,      -4.056581464,      -4.306369662,      -1.267103069
          0,           0,         827,      -7.034542589,      -4.046491069,      -4.538258259,      -1.569588176
          0,           0,         828,      -7.124345695,      -4.052050599,      -4.662286504,      -1.673078437
          0,           0,         829,      -6.890873414,      -4.061845965,      -4.408853451,      -1.427530816
          0,           0,         830,      -6.792582408,      -4.075003648,      -4.354871107,      -1.328932006
          0,           0,         831,      -6.780107549,      -4.083011541,      -4.333895604,       -1.31560212
          0,           0,         832,      -6.641577474,       -4.09828822,      -4.219050723,      -1.174094054
          0,           0,         833,      -6.900590331,      -4.085111309,      -4.402320388,      -1.431091647
          0,           0,         834,      -7.024567972,      -4.095709479,      -4.565872926,      -1.569685118
          0,           0,         835,      -6.790291804,      -4.107623139,      -4.310656631,      -1.323881833
          0,           0,         836,      -6.718844035,      -4.123756529,      -4.293890529,      -1.253477086
          0,           0,         837,      -6.955837454,      -4.110549879,       -4.45033474,      -1.487256867
          0,           0,         838,      -7.312689622,      -4.107759048,      -4.784941788,      -1.847789058
          0,           0,         839,        -7.3809441,      -4.108065047,      -4.833253207,      -1.916155589
          0,           0,         840,      -7.451867054,      -4.110690517,      -4.914316393,      -2.010821164
          0,           0,         841,      -7.457496023,      -4.113522048,      -4.937671045,      -2.034902364
          0,           0,         842,      -7.423254519,      -4.115680473,      -4.904600833,      -1.995943166
          0,           0,         843,      -7.407188983,      -4.117147189,      -4.884182718,      -1.972379775
          0,           0,         844,      -7.420483563,      -4.118276498,       -4.89666215,      -1.982796072
          0,           0,         845,      -7.449101908,      -4.119396745,      -4.929447299,      -2.013128996
          0,           0,         846,      -7.475894453,      -4.120653412,      -4.963805281,      -2.044945297
          0,           0,         847,      -7.492055861,      -4.122028374,      -4.988111547,      -2.067104225
          0,           0,         848,      -7.498830568,      -4.123428923,      -5.001562085,      -2.078538193
          0,           0,         849,      -7.502246122,      -4.124773778,      -5.009962664,      -2.084684778
          0,           0,         850,      -7.507786665,      -4.126034714,      -5.019960859,      -2.092054712
          0,           0,         851,      -7.517815894,      -4.127230256,      -5.035348864,      -2.104327674
          0,           0,         852,      -7.531574789,      -4.128396343,      -5.056198929,      -2.121505562
          0,           0,         853,      -7.546720484,      -4.129560656,      -5.080137599,       -2.14132297
          0,           0,         854,      -7.561080037,      -4.130732512,      -5.104303202,      -2.161185987
          0,           0,         855,      -7.573611638,      -4.131906407,      -5.126758535,        -2.1794365
          0,           0,         856,       -7.58436806,      -4.133071474,       -5.14688409,      -2.195627649
          0,           0,         857,      -7.593927878,      -4.134219618,      -5.165000859,       -2.21013001
          0,           0,         858,      -7.602828992,      -4.135348806,       -5.18171407,       -2.22352877
          0,           0,         859,      -7.611268828,      -4.136461878,      -5.197363114,       -2.23615149
          0,           0,         860,      -7.619099794,      -4.137563383,      -5.211797207,      -2.247901722
          0,           0,         861,      -7.626012296,      -4.138656871,      -5.224501473,      -2.258385501
          0,           0,         862,      -7.631748986,      -4.139743812,      -5.234919792,      -2.267176847
          0,           0,         863,      -7.636230475,      -4.140823986,      -5.242752838,      -2.274043397
          0,           0,         864,       -7.63956061,      -4.141896532,      -5.248078666,      -2.279030291
          0,           0,         865,      -7.641950885,      -4.142960861,      -5.251276413,      -2.282401492
          0,           0,         866,      -7.643628876,      -4.144017052,      -5.252847407,      -2.284510792
          0,           0,         867,       -7.64477775,      -4.145065732,      -5.253253301,       -2.28568596
          0,           0,         868,      -7.645521637,      -4.146107736,      -5.252841207,      -2.286174779
          0,           0,         869,      -7.645943918,      -4.147143781,      -5.251853035,      -2.286151596
          0,           0,         870,      -7.646114756,      -4.148174327,      -5.250474031,      -2.285752834
          0,           0,         871,      -7.646109288,      -4.149199598,      -5.248875217,       -2.28510851
          0,           0,         872,      -7.646010246,      -4.150219696,      -5.247228309,      -2.284353252
          0,           0,         873,      -7.645899529,      -4.151234714,      -5.245696545,      -2.283618768
          0,           0,         874,      -7.645847306,      -4.152244794,      -5.244417054,      -2.283019177
          0,           0,         875,      -7.645905265,      -4.153250121,      -5.243488593,      -2.282640145
          0,           0,         876,      -7.646106086,      -4.154250897,      -5.242970348,      -2.282536576
          0,           0,         877,      -7.498466208,      -4.157428337,      -5.063052318,      -2.092933254
          0,           0,         878,      -7.620303775,      -4.157568116,      -5.212721558,      -2.251946294
          0,           0,         879,      -7.632220478,      -4.158017763,      -5.209200293,      -2.252935381
          0,           0,         880,      -7.649660036,      -4.158867898,      -5.237667364,      -2.278088559
          0,           0,         881,      -7.658217146,       -4.15990342,      -5.257838387,       -2.29638239
          0,           0,         882,      -7.656255219,      -4.160976024,      -5.258537282,      -2.297912543
          0,           0,         883,      -7.650837567,      -4.162007499,      -5.249926764,      -2.290991499
          0,           0,         884,      -7.647806391,      -4.162980964,      -5.243548082,      -2.285485852
          0,           0,         885,      -7.648872281,      -4.163917766,      -5.244060806,      -2.285534025
          0,           0,         886,       -7.65274003,      -4.164847017,      -5.250300626,      -2.290300064
          0,           0,         887,      -7.657200152,      -4.165786136,      -5.258682306,      -2.296895423
          0,           0,         888,      -7.660697715,      -4.166737255,      -5.266043693,      -2.302769692
          0,           0,         889,       -7.66285377,      -4.167693343,      -5.271067452,      -2.306837986
          0,           0,         890,      -7.664135889,      -4.168646098,      -5.274184219,      -2.309394401
          0,           0,         891,      -7.665241679,      -4.169590814,      -5.276601992,      -2.311364174
          0,           0,         892,      -7.666644835,      -4.170527196,      -5.279349108,      -2.313557419
          0,           0,         893,      -7.668451725,        -4.1714576,      -5.282824158,      -2.316303804
          0,           0,         894,      -7.670498639,      -4.172384727,       -5.28684928,      -2.319482594
          0,           0,         895,       -7.67253983,      -4.173310167,      -5.290980186,      -2.322760359
          0,           0,         896,      -7.674397909,      -4.174234114,      -5.294819211,      -2.325833459
          0,           0,         897,      -7.676019464,      -4.175155891,      -5.298182464,      -2.328557923
          0,           0,         898,      -7.538874609,      -4.178126454,      -5.121872807,      -2.145073939
          0,           0,         899,      -7.351004006,      -4.183455671,      -4.911998112,      -1.920490813
          0,           0,         900,      -7.603456256,       -4.18188699,      -5.197719229,      -2.226471717
          0,           0,         901,      -7.649922831,       -4.18143805,      -5.223489264,      -2.259221015
          0,           0,         902,      -7.577658807,      -4.184349307,      -5.179076715,       -2.19380405
          0,           0,         903,      -7.365030859,       -4.18996201,      -4.929340899,      -1.937812284
          0,           0,         904,       -7.16327587,      -4.198052279,      -4.715998879,      -1.713300294
          0,           0,         905,      -7.005766822,      -4.209930198,      -4.574460367,      -1.548082431
          0,           0,         906,      -6.816317945,      -4.224140615,      -4.381839781,      -1.350832348
          0,           0,         907,      -7.155038343,      -4.212839345,      -4.669716469,      -1.693079562
          0,           0,         908,      -7.254134734,       -4.22003788,      -4.811632269,      -1.813072143
          0,           0,         909,      -6.965626217,      -4.229903918,      -4.479080596,        -1.5019236
          0,           0,         910,      -6.870528307,      -4.243602769,      -4.422843645,      -1.406418164
          0,           0,         911,      -6.842875981,      -4.251085007,      -4.380224608,      -1.376950024
          0,           0,         912,      -6.721059812,      -4.264842663,      -4.281839271,      -1.252991249
          0,           0,         913,      -6.972786924,      -4.250007471,      -4.469465442,      -1.503062696
          0,           0,         914,      -7.062703296,      -4.263198158,      -4.581238038,      -1.604247192
          0,           0,         915,      -6.854849283,      -4.274810192,      -4.366848808,      -1.387520203
          0,           0,         916,      -6.801088776,      -4.290637538,      -4.363902246,      -1.335389636
          0,           0,         917,      -7.009606229,      -4.274867469,      -4.499805383,      -1.540204101
          0,           0,         918,      -7.101859382,      -4.286723973,      -4.616234007,       -1.64346215
          0,           0,         919,      -6.913207888,      -4.298943921,      -4.423284465,      -1.447026058
          0,           0,         920,      -6.874962461,      -4.314880286,      -4.437388528,      -1.411501082
          0,           0,         921,      -6.840108278,      -4.321713563,       -4.38350481,      -1.374125897
          0,           0,         922,      -6.855651476,      -4.330030609,      -4.400857643,      -1.390443076
          0,           0,         923,      -6.828873513,      -4.336778457,      -4.358084135,      -1.361783407
          0,           0,         924,      -6.761409045,      -4.351221404,      -4.321056028,      -1.294300986
          0,           0,         925,      -6.917677173,      -4.333074663,      -4.409266639,      -1.446045004
          0,           0,         926,       -6.98676033,      -4.351986396,      -4.492825442,      -1.521933697
          0,           0,         927,      -6.848993809,      -4.365883615,      -4.358113383,      -1.380477722
          0,           0,         928,      -6.834541614,      -4.383233667,      -4.392590877,      -1.368918372
          0,           0,         929,      -6.970884141,      -4.365354371,      -4.459106504,      -1.499608537
          0,           0,         930,       -7.04756171,      -4.383115969,      -4.553526134,      -1.583564357
          0,           0,         931,      -6.910640348,      -4.397796944,      -4.418341159,      -1.442773272
          0,           0,         932,      -6.900216195,      -4.415291199,       -4.45223125,      -1.435602246
          0,           0,         933,      -6.862018534,      -4.421059651,      -4.395823095,      -1.394665897
          0,           0,         934,      -6.873840878,      -4.429400203,       -4.40634226,      -1.406744553
          0,           0,         935,      -7.054012272,      -4.415036346,       -4.54375726,      -1.583636976
          0,           0,         936,       -7.38247499,      -4.412312504,      -4.832621544,      -1.918772945
          0,           0,         937,      -7.424284451,      -4.413267404,      -4.855827479,      -1.959092836
          0,           0,         938,      -7.350013913,      -4.423998845,      -4.805069111,      -1.891959281
          0,           0,         939,      -7.174114589,      -4.437609415,      -4.646771692,      -1.709148444
          0,           0,         940,      -7.471300162,       -4.43638136,      -4.926201581,      -2.024875513
          0,           0,         941,       -7.49457052,      -4.436156913,      -4.940373865,      -2.039313544
          0,           0,         942,      -7.546072819,      -4.438482567,      -4.994760847,      -2.096992944
          0,           0,         943,      -7.577633395,      -4.441852451,       -5.03564002,      -2.139234158
          0,           0,         944,      -7.586003413,      -4.445311492,       -5.05461952,      -2.154755741
          0,           0,         945,      -7.432201303,      -4.452693568,      -4.916873117,      -1.984122818
          0,           0,         946,      -7.303282874,      -4.462786713,      -4.805768251,      -1.847043353
          0,           0,         947,      -7.606254358,      -4.460780899,      -5.103786457,      -2.185804771
          0,           0,         948,      -7.631331066,       -4.46028246,       -5.11434066,      -2.198942936
          0,           0,         949,       -7.67965838,      -4.462133128,      -5.174257152,      -2.260270544
          0,           0,         950,      -7.710854083,       -4.46485537,      -5.225421434,      -2.311489829
          0,           0,         951,       -7.71915111,      -4.467608085,      -5.249751255,      -2.331786788
          0,           0,         952,       -7.72047496,      -4.470037238,      -5.258361935,      -2.336160464
          0,           0,         953,      -7.728144326,      -4.472149982,      -5.270007325,      -2.345426026
          0,           0,         954,      -7.744084247,      -4.474107647,      -5.291886575,      -2.365870045
          0,           0,         955,      -7.763074641,      -4.476049966,       -5.31991126,      -2.392558848
          0,           0,         956,       -7.77909971,      -4.478031454,      -5.346066457,      -2.417402535
          0,           0,         957,      -7.789231566,      -4.480038336,      -5.364399543,      -2.434768449
          0,           0,         958,      -7.794025743,      -4.482031902,      -5.373650546,      -2.443675684
          0,           0,         959,      -7.795760799,        -4.4839829,      -5.376358795,      -2.446688658
          0,           0,         960,        -7.7965974,      -4.485883884,      -5.376156426,      -2.447243715
          0,           0,         961,      -7.797668736,      -4.487743804,      -5.375574438,      -2.447619603
          0,           0,         962,       -7.79908049,      -4.489576483,      -5.375417998,      -2.448444872
          0,           0,         963,       -7.80039554,      -4.491392046,        -5.3753129,        -2.4492739
          0,           0,         964,       -7.80116291,       -4.49319425,      -5.374586597,      -2.449428977
          0,           0,         965,      -7.801219766,      -4.494982124,       -5.37289454,      -2.448576476
          0,           0,         966,      -7.800715368,      -4.496753081,       -5.37039065,      -2.446869289
          0,           0,         967,      -7.799963734,      -4.498505305,      -5.367550361,      -2.444767537
          0,           0,         968,      -7.799271141,       -4.50023864,       -5.36488857,      -2.442766393
          0,           0,         969,      -7.798832707,      -4.501954249,      -5.362762839,      -2.441208739
          0,           0,         970,      -7.798717264,      -4.503653774,      -5.361321774,      -2.440237432
          0,           0,         971,      -7.798909872,      -4.505338622,      -5.360559421,      -2.439848681
          0,           0,         972,      -7.799368172,      -4.507009645,      -5.360404689,      -2.439978111
          0,           0,         973,      -7.800061348,      -4.508667201,      -5.360791107,      -2.440567165
          0,           0,         974,      -7.800981833,      -4.510311388,      -5.361685297,      -2.441589473
          0,           0,         975,      -7.802136936,      -4.511942282,      -5.363080927,       -2.44304426
          0,           0,         976,      -7.803533611,      -4.513560069,      -5.364977379,      -2.444935409
          0,           0,         977,      -7.805167144,      -4.515165054,      -5.367360704,      -2.447253236
          0,           0,         978,      -7.807017978,      -4.516757608,      -5.370195637,      -2.449967145
          0,           0,         979,      -7.663437533,      -4.521609677,      -5.201787906,      -2.255142901
          0,           0,         980,      -7.486393503,      -4.529631049,      -5.012663279,      -2.046747093
          0,           0,         981,      -7.746084819,      -4.527505184,      -5.294780059,       -2.36397697
          0,           0,         982,      -7.784103223,      -4.526774921,      -5.313894807,      -2.392340245
          0,           0,         983,       -7.82377385,      -4.527878994,      -5.372909769,      -2.454001532
          0,           0,         984,       -7.83601859,      -4.529724355,       -5.40571461,      -2.489535932
          0,           0,         985,      -7.824224074,       -4.53165303,      -5.397176656,      -2.480561892
          0,           0,         986,      -7.661922171,      -4.536480653,      -5.196638422,      -2.252660732
          0,           0,         987,      -7.786679096,       -4.53670338,      -5.344591797,      -2.422767563
          0,           0,         988,      -7.801058722,      -4.537239885,      -5.349080681,      -2.429686688
          0,           0,         989,       -7.82475942,      -4.538417135,      -5.384730877,      -2.465411175
          0,           0,         990,      -7.837939496,      -4.539925247,      -5.412043264,      -2.492329241
          0,           0,         991,      -7.838596302,      -4.541523328,      -5.419425454,      -2.498844611
          0,           0,         992,      -7.834495624,      -4.543067477,      -5.415642252,      -2.494148589
          0,           0,         993,      -7.832262561,      -4.544515735,      -5.412146435,      -2.489964795
          0,           0,         994,      -7.834170967,      -4.545895762,      -5.414476781,      -2.491702985
          0,           0,         995,      -7.839155321,      -4.547253813,       -5.42233335,       -2.49889168
          0,           0,         996,      -7.844935898,      -4.548620458,      -5.432556975,      -2.508358004
          0,           0,         997,      -7.849739005,      -4.550002506,      -5.441954444,      -2.517013374
          0,           0,         998,      -7.852985839,      -4.551391328,      -5.448906672,      -2.523346121
          0,           0,         999,      -7.855048836,      -4.552774859,      -5.453521995,      -2.527505218
          0,           0,        1000,      -7.856632429,      -4.554145486,      -5.456835545,      -2.530502039
          0,           0,        1001,      -7.722746982,      -4.558488701,      -5.283512905,      -2.331916757
          0,           0,        1002,       -7.83951462,      -4.558689658,        -5.4378658,      -2.507959017
          0,           0,        1003,      -7.849778308,      -4.559245236,      -5.435611318,      -2.509369659
          0,           0,        1004,      -7.865407291,      -4.560368288,      -5.462227276,      -2.536288917
          0,           0,        1005,      -7.872650462,      -4.561755473,       -5.48070917,      -2.554878572
          0,           0,        1006,      -7.737657873,       -4.56617809,      -5.303386877,      -2.352658645
          0,           0,        1007,      -7.553307858,      -4.573426918,      -5.090428024,      -2.122188461
          0,           0,        1008,      -7.393787931,        -4.5836114,      -4.925606407,      -1.944522699
          0,           0,        1009,      -7.745849961,      -4.578646269,      -5.302797937,      -2.358139835
          0,           0,        1010,      -7.812535426,      -4.576105449,      -5.341643109,      -2.412111979
          0,           0,        1011,      -7.768866734,      -4.580209301,      -5.329247591,      -2.384578426
          0,           0,        1012,      -7.557354039,      -4.588196042,       -5.08659014,      -2.126462056
          0,           0,        1013,      -7.370998671,      -4.597673703,      -4.890034707,      -1.917895868
          0,           0,        1014,      -7.264781995,      -4.610533418,      -4.798725213,      -1.807530712
          0,           0,        1015,      -7.594798614,       -4.60114556,      -5.111659243,      -2.157481563
          0,           0,        1016,       -7.76960949,      -4.597651821,      -5.276229681,      -2.346209152
          0,           0,        1017,      -7.730012583,      -4.601808239,      -5.256092369,      -2.322557302
          0,           0,        1018,      -7.526085664,      -4.610194857,      -5.036859624,      -2.086870038
          0,           0,        1019,      -7.359490296,        -4.6193452,      -4.870089164,      -1.903948607
          0,           0,        1020,      -7.723507152,      -4.614319196,      -5.247511613,      -2.318008993
          0,           0,        1021,      -7.775544812,      -4.611421269,      -5.273214794,      -2.354286326
          0,           0,        1022,      -7.734356999,      -4.615693913,      -5.258021775,      -2.327180358
          0,           0,        1023,      -7.552972712,      -4.623844728,      -5.072071121,      -2.117691591
          0,           0,        1024,      -7.391393645,      -4.633073048,       -4.91094212,      -1.938759692
          0,           0,        1025,      -7.303448555,      -4.645557941,      -4.844255105,      -1.848314188
          0,           0,        1026,      -7.180399287,      -4.658212236,      -4.727719636,      -1.719853067
          0,           0,        1027,      -7.443230453,      -4.644231171,      -4.953489172,      -1.985936582
          0,           0,        1028,      -7.759902666,       -4.64071703,      -5.272098731,      -2.333753002
          0,           0,        1029,      -7.717481209,      -4.644600584,      -5.231028749,       -2.29826148
          0,           0,        1030,      -7.525473183,        -4.6537863,      -5.027536585,      -2.082361133
          0,           0,        1031,      -7.366407811,      -4.662940094,      -4.870199189,      -1.909166908
          0,           0,        1032,      -7.736978386,      -4.657861333,      -5.253011593,      -2.328719499
          0,           0,        1033,      -7.782953458,      -4.654769993,      -5.272990695,      -2.358045506
          0,           0,        1034,        -7.7358121,      -4.659387017,      -5.248385716,      -2.321862579
          0,           0,        1035,      -7.557564916,      -4.667930858,      -5.069128146,      -2.118712304
          0,           0,        1036,      -7.407907631,       -4.67715965,      -4.923950145,      -1.954363267
          0,           0,        1037,      -7.768350832,      -4.671979431,       -5.30119867,      -2.371539291
          0,           0,        1038,      -7.812466701,      -4.668957878,      -5.316954955,      -2.397353952
          0,           0,        1039,      -7.868023801,      -4.669707751,      -5.392698183,      -2.479453335
          0,           0,        1040,      -7.891713977,      -4.671877289,      -5.448832916,      -2.542862849
          0,           0,        1041,      -7.758950259,      -4.677325434,      -5.303734549,      -2.365269702
          0,           0,        1042,      -7.586191626,      -4.684235436,      -5.113651157,      -2.151114809
          0,           0,        1043,      -7.847831134,      -4.681875556,      -5.415569527,       -2.48821057
          0,           0,        1044,      -7.884403859,      -4.680773172,      -5.438068429,        -2.5163565
          0,           0,        1045,      -7.924568049,      -4.681649615,      -5.508193509,       -2.58813189
          0,           0,        1046,      -7.938911036,      -4.683323482,      -5.555454757,      -2.637285953
          0,           0,        1047,      -7.932609115,      -4.685061834,      -5.561167064,      -2.641062502
          0,           0,        1048,      -7.799462823,      -4.689363339,      -5.372367819,       -2.42177526
          0,           0,        1049,      -7.646290447,      -4.695997259,      -5.194129187,      -2.223461018
          0,           0,        1050,      -7.890511846,      -4.693697496,      -5.497559901,      -2.561404589
          0,           0,        1051,      -7.927062806,      -4.692717891,      -5.518462086,       -2.59104502
          0,           0,        1052,      -7.960097296,      -4.693555495,      -5.586335961,      -2.660305872
          0,           0,        1053,      -7.967787259,      -4.695113237,      -5.625546459,      -2.702069945
          0,           0,        1054,      -7.956619397,      -4.696727804,      -5.615920344,      -2.692425805
          0,           0,        1055,      -7.943461674,      -4.698108839,      -5.587990649,        -2.6639928
          0,           0,        1056,      -7.938908396,      -4.699253981,      -5.572445998,        -2.6485224
          0,           0,        1057,      -7.943565308,       -4.70029363,      -5.576195002,      -2.652114502
          0,           0,        1058,        -7.9522588,      -4.701347234,      -5.591821171,      -2.667020137
          0,           0,        1059,      -7.959569182,      -4.702464161,       -5.60847557,       -2.68273648
          0,           0,        1060,      -7.963062976,      -4.703633033,      -5.618778869,      -2.692353237
          0,           0,        1061,       -7.96333102,      -4.704817336,      -5.621509073,       -2.69480484
          0,           0,        1062,      -7.962287483,      -4.705986621,      -5.619823388,      -2.693122653
          0,           0,        1063,      -7.961612298,      -4.707129884,      -5.617692066,      -2.691080102
          0,           0,        1064,       -7.96205654,      -4.708252529,      -5.617525494,      -2.690941198
          0,           0,        1065,      -7.963493348,      -4.709366205,      -5.619712474,      -2.693036705
          0,           0,        1066,      -7.965357279,      -4.710480146,       -5.62333181,      -2.696468654
          0,           0,        1067,      -7.967109122,      -4.711597687,      -5.627156194,      -2.700074233
          0,           0,        1068,      -7.968491226,      -4.712717257,      -5.630374795,      -2.703100139
          0,           0,        1069,      -7.969533624,      -4.713835313,      -5.632814286,      -2.705396301
          0,           0,        1070,      -7.970415886,       -4.71494893,      -5.634755172,      -2.707234219
          0,           0,        1071,       -7.97131664,      -4.716056952,      -5.636603799,      -2.708996774
          0,           0,        1072,      -7.972328439,      -4.717159795,      -5.638642872,      -2.710946025
          0,           0,        1073,      -7.973449439,      -4.718258584,      -5.640946521,      -2.713146769
          0,           0,        1074,      -7.974622928,       -4.71935432,      -5.643428898,       -2.71551507
          0,           0,        1075,      -7.975786031,      -4.720447473,      -5.645947272,      -2.717915987
          0,           0,        1076,      -7.976900962,      -4.721537992,      -5.648389149,      -2.720244721
          0,           0,        1077,      -7.977961367,      -4.722625569,      -5.650709501,      -2.722460235
          0,           0,        1078,      -7.978981296,      -4.723709911,      -5.652921298,       -2.72457542
          0,           0,        1079,      -7.979979277,      -4.724790887,      -5.655062907,      -2.726626282
          0,           0,        1080,      -7.980967115,      -4.725868543,      -5.657167645,      -2.728643489
          0,           0,        1081,      -7.981946689,      -4.726943026,      -5.659248551,      -2.730638638
          0,           0,        1082,      -7.874532032,      -4.730658116,      -5.480916086,      -2.529249502
          0,           0,        1083,       -7.96612499,      -4.730681186,      -5.634533718,      -2.702557198
          0,           0,        1084,      -7.976337825,      -4.731020336,      -5.633183915,      -2.704976304
          0,           0,        1085,      -7.987996999,      -4.731888472,       -5.65981314,      -2.731720949
          0,           0,        1086,      -7.992280009,      -4.733008615,      -5.677312282,      -2.749297254
          0,           0,        1087,      -7.989999438,      -4.734184876,      -5.676818391,      -2.748993089
          0,           0,        1088,      -7.986211326,      -4.735314022,      -5.668316763,      -2.740716228
          0,           0,        1089,      -7.984414453,      -4.736373951,      -5.662134787,      -2.734658463
          0,           0,        1090,      -7.985317445,      -4.737391325,        -5.6620977,      -2.734498787
          0,           0,        1091,      -7.987822728,      -4.738401597,      -5.666903206,      -2.738935693
          0,           0,        1092,      -7.990462072,      -4.739425134,      -5.673312497,      -2.744872115
          0,           0,        1093,      -7.992346723,      -4.740463844,      -5.678649386,      -2.749792161
          0,           0,        1094,      -7.993368541,      -4.741509263,      -5.681918878,      -2.752777595
          0,           0,        1095,      -7.993897654,      -4.742552028,      -5.683592287,      -2.754281523
          0,           0,        1096,       -7.99437785,      -4.743587199,      -5.684720754,      -2.755291935
          0,           0,        1097,      -7.995073725,      -4.744614759,       -5.68614594,      -2.756593643
          0,           0,        1098,      -7.996020548,      -4.745637359,      -5.688174616,      -2.758467788
          0,           0,        1099,      -7.997107273,      -4.746657769,      -5.690661566,      -2.760774528
          0,           0,        1100,      -7.998193614,      -4.747677447,      -5.693272702,      -2.763201664
          0,           0,        1101,      -7.999190063,      -4.748696419,      -5.695724259,      -2.765486922
          0,           0,        1102,      -8.000078665,      -4.749713907,      -5.697896167,      -2.767521017
          0,           0,        1103,      -7.898602335,      -4.753277023,      -5.518172359,      -2.565790675
          0,           0,        1104,      -7.743244281,      -4.759538611,      -5.310397603,      -2.340619227
          0,           0,        1105,      -7.952203881,      -4.757465954,      -5.601813634,      -2.661860087
          0,           0,        1106,      -7.989314942,      -4.756578624,      -5.630909941,       -2.69975194
          0,           0,        1107,      -8.015499003,      -4.757238671,      -5.698224847,      -2.767751827
          0,           0,        1108,      -8.018227113,      -4.758535954,      -5.730368395,       -2.80317984
          0,           0,        1109,       -8.00610106,      -4.759902564,      -5.712121642,      -2.786831329
          0,           0,        1110,       -7.88641915,       -4.76354033,      -5.490201189,       -2.54318374
          0,           0,        1111,      -7.975033324,      -4.763464958,      -5.637127255,      -2.709361299
          0,           0,        1112,       -7.88747774,      -4.766079443,      -5.483697846,      -2.536850411
          0,           0,        1113,      -7.991268834,      -4.765954636,      -5.666668156,      -2.737483023
          0,           0,        1114,      -8.002367469,      -4.766301363,      -5.674742611,      -2.748084409
          0,           0,        1115,      -7.913654922,      -4.769809954,      -5.534529555,      -2.585956736
          0,           0,        1116,      -7.754244111,      -4.776075088,      -5.320917163,      -2.353275983
          0,           0,        1117,      -7.956598895,      -4.773989083,      -5.602072484,      -2.665285304
          0,           0,        1118,      -7.990946995,       -4.77305857,      -5.626023117,      -2.697572182
          0,           0,        1119,      -8.018243182,      -4.773664668,      -5.693628418,      -2.765920652
          0,           0,        1120,      -8.023232789,      -4.774916001,      -5.730948895,      -2.805758833
          0,           0,        1121,      -7.914645193,        -4.7788101,      -5.538544991,      -2.590635788
          0,           0,        1122,      -7.985664498,      -4.778847069,      -5.660977682,      -2.732925563
          0,           0,        1123,      -7.993247257,      -4.779069143,      -5.652295959,      -2.727428226
          0,           0,        1124,      -8.007876839,       -4.77974574,      -5.683702652,       -2.75829467
          0,           0,        1125,      -8.017127139,      -4.780690638,      -5.713883636,      -2.787262395
          0,           0,        1126,       -7.92383215,      -4.784266152,      -5.553716404,      -2.603139869
          0,           0,        1127,      -7.768441125,      -4.790332597,      -5.340074043,      -2.370675118
          0,           0,        1128,      -7.614835076,       -4.79912969,      -5.165992556,      -2.183287951
          0,           0,        1129,      -7.928224119,      -4.794441165,      -5.554185156,      -2.603705964
          0,           0,        1130,      -7.991188646,       -4.79186941,      -5.600829195,      -2.664505334
          0,           0,        1131,      -8.031932329,      -4.792285595,      -5.694634302,      -2.762364839
          0,           0,        1132,      -8.036199166,      -4.793845475,      -5.747184934,      -2.826060835
