"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,        4856,      -8.198458316,      -6.225770726,      -7.238444014,      -4.297615366
          0,           0,        4857,      -8.199229127,      -6.226551841,      -7.239223804,      -4.298396905
          0,           0,        4858,       -8.20000011,      -6.227332983,      -7.239996727,      -4.299172549
          0,           0,        4859,      -8.200771265,       -6.22811415,      -7.240763647,      -4.299943904
          0,           0,        4860,      -8.201542592,      -6.228895341,      -7.241524995,      -4.300710318
          0,           0,        4861,      -8.202314089,      -6.229676559,      -7.242281326,      -4.301473286
          0,           0,        4862,      -8.203085757,      -6.230457801,      -7.243032888,      -4.302231881
          0,           0,        4863,      -8.203857594,      -6.231239068,      -7.243781215,       -4.30298816
          0,           0,        4864,        -8.2046296,       -6.23202036,      -7.244526151,      -4.303741725
          0,           0,        4865,      -8.205401774,      -6.232801676,      -7.245269299,      -4.304493742
          0,           0,        4866,      -8.206174116,      -6.233583017,      -7.246010904,      -4.305244518
          0,           0,        4867,      -8.206946626,      -6.234364382,      -7.246751536,      -4.305994917
          0,           0,        4868,        -8.2077193,      -6.235145771,      -7.247492287,      -4.306744837
          0,           0,        4869,      -8.208492142,      -6.235927184,      -7.248233574,      -4.307495413
          0,           0,        4870,      -8.209265147,      -6.236708621,      -7.248975446,      -4.308246453
          0,           0,        4871,      -8.210038317,      -6.237490081,      -7.249718756,      -4.308998737
          0,           0,        4872,      -8.209643046,      -6.240424823,      -7.061180632,      -4.105648407
          0,           0,        4873,      -8.211829572,      -6.240226093,      -7.212138663,      -4.273725323
          0,           0,        4874,      -8.212118497,      -6.242581249,      -7.042308065,      -4.088824319
          0,           0,        4875,      -8.214397363,      -6.242354094,      -7.216407028,      -4.279058164
          0,           0,        4876,      -8.214569067,      -6.244805497,      -7.050536277,       -4.09785936
          0,           0,        4877,      -8.216763931,      -6.244609009,      -7.212127121,      -4.276564886
          0,           0,        4878,      -8.216911876,      -6.247057884,      -7.039883397,      -4.089041246
          0,           0,        4879,      -8.219145418,      -6.246846807,      -7.202128391,      -4.268530786
          0,           0,        4880,      -8.219303295,      -6.249283233,      -7.035570514,      -4.085828838
          0,           0,        4881,      -8.221546571,      -6.249069842,      -7.199167871,       -4.26652619
          0,           0,        4882,      -8.221692083,      -6.251512062,       -7.03501884,       -4.08579058
          0,           0,        4883,      -8.223936064,      -6.251298321,      -7.198083673,      -4.265994638
          0,           0,        4884,      -8.224075386,      -6.253741749,      -7.034851097,      -4.085847947
          0,           0,        4885,      -8.226326008,      -6.253525723,      -7.198204802,      -4.266384143
          0,           0,        4886,      -8.226462594,      -6.255969622,      -7.036221078,      -4.087168376
          0,           0,        4887,      -8.228717032,      -6.255752378,      -7.200082035,       -4.26824114
          0,           0,        4888,      -8.230088055,      -6.256022938,      -7.203257228,      -4.271921563
          0,           0,        4889,       -8.23094488,      -6.256750711,      -7.230473052,       -4.29714675
          0,           0,        4890,      -8.231610015,      -6.257612797,      -7.245972165,       -4.31158969
          0,           0,        4891,      -8.232268468,      -6.258469867,      -7.245569949,      -4.310826529
          0,           0,        4892,      -8.231783024,      -6.261438722,       -7.05828874,      -4.105965398
          0,           0,        4893,      -8.234030674,      -6.261215255,       -7.20979775,      -4.274923606
          0,           0,        4894,        -8.2343108,      -6.263553374,      -7.050192259,      -4.097810793
          0,           0,        4895,      -8.236629767,      -6.263311211,      -7.228418878,      -4.292333142
          0,           0,        4896,      -8.238004001,      -6.263583433,      -7.235630596,      -4.299836475
          0,           0,        4897,      -8.238831269,      -6.264330908,      -7.263165466,      -4.325251566
          0,           0,        4898,      -8.239470165,      -6.265209845,      -7.274754056,      -4.336393563
          0,           0,        4899,      -8.238901793,      -6.268249392,      -7.080300366,       -4.12616213
          0,           0,        4900,      -8.241095703,      -6.268044617,      -7.223500232,      -4.287657774
          0,           0,        4901,      -8.241373257,      -6.270376678,      -7.055461014,      -4.103101279
          0,           0,        4902,       -8.24371513,      -6.270128515,      -7.234519921,      -4.298635259
          0,           0,        4903,      -8.245102446,      -6.270394609,      -7.242783456,      -4.307191985
          0,           0,        4904,       -8.24593061,        -6.2711427,      -7.270470691,      -4.332824615
          0,           0,        4905,      -8.245306865,      -6.274248774,      -7.096175245,      -4.142449572
          0,           0,        4906,      -8.247414238,      -6.274083183,      -7.231123614,      -4.295994861
          0,           0,        4907,      -8.248853998,      -6.274307553,      -7.225216807,      -4.291962208
          0,           0,        4908,      -8.249817235,       -6.27497041,      -7.254914518,      -4.319326034
          0,           0,        4909,      -8.250540235,       -6.27579924,      -7.276911844,        -4.3397586
          0,           0,        4910,      -8.251198412,      -6.276659659,      -7.279826007,      -4.342457184
          0,           0,        4911,       -8.25189215,      -6.277492176,      -7.273627447,      -4.336633531
          0,           0,        4912,      -8.252646888,      -6.278284878,      -7.268862138,      -4.332053921
          0,           0,        4913,      -8.253439868,      -6.279054505,      -7.269425543,      -4.332319814
          0,           0,        4914,      -8.254238464,      -6.279822241,      -7.274170519,      -4.336389889
          0,           0,        4915,      -8.255023943,      -6.280599353,      -7.280164281,      -4.341613465
          0,           0,        4916,       -8.25579476,      -6.281386119,      -7.285078196,      -4.345901465
          0,           0,        4917,      -8.256558506,      -6.282177431,      -7.288135917,      -4.348562265
          0,           0,        4918,      -8.257323031,      -6.282968391,      -7.289802937,       -4.35001099
          0,           0,        4919,      -8.258092001,       -6.28375688,      -7.290948033,      -4.351020794
          0,           0,        4920,       -8.25886499,      -6.284543311,      -7.292193892,      -4.352146609
          0,           0,        4921,      -8.259639694,      -6.285329147,      -7.293710728,      -4.353538076
          0,           0,        4922,       -8.26041407,       -6.28611559,      -7.295344858,      -4.355057239
          0,           0,        4923,      -8.261187279,       -6.28690307,      -7.296854487,      -4.356485933
          0,           0,        4924,      -8.261959554,       -6.28769138,      -7.298079384,       -4.35767955
          0,           0,        4925,      -8.262731571,      -6.288480086,      -7.298993473,       -4.35861088
          0,           0,        4926,      -8.263503902,      -6.289268849,      -7.299666356,      -4.359339156
          0,           0,        4927,      -8.264276778,       -6.29005755,      -7.300197839,      -4.359948517
          0,           0,        4928,       -8.26505014,      -6.290846242,      -7.300664485,      -4.360504361
          0,           0,        4929,      -8.265823805,      -6.291635042,      -7.301104521,      -4.361037899
          0,           0,        4930,      -8.266597622,      -6.292424038,      -7.301525359,      -4.361553402
          0,           0,        4931,      -8.267371538,      -6.293213255,      -7.301925466,      -4.362047903
          0,           0,        4932,      -8.268145579,      -6.294002672,      -7.302306088,      -4.362521275
          0,           0,        4933,      -8.268919804,       -6.29479225,      -7.302677801,      -4.362982041
          0,           0,        4934,      -8.269694265,      -6.295581956,      -7.303057173,      -4.363444794
          0,           0,        4935,      -8.270468984,      -6.296371774,      -7.303461196,      -4.363923973
          0,           0,        4936,      -8.271243955,      -6.297161702,      -7.303902136,      -4.364430663
          0,           0,        4937,      -8.272019164,      -6.297951746,      -7.304388007,       -4.36497236
          0,           0,        4938,      -8.272794594,      -6.298741904,       -7.30492018,      -4.365550312
          0,           0,        4939,      -8.273570238,      -6.299532174,      -7.305498542,      -4.366165022
          0,           0,        4940,      -8.274346096,      -6.300322545,      -7.306120715,      -4.366815101
          0,           0,        4941,      -8.275122171,      -6.301113008,      -7.306785495,      -4.367499281
          0,           0,        4942,      -8.275898463,      -6.301903553,      -7.307489891,       -4.36821586
          0,           0,        4943,      -8.276674973,      -6.302694169,      -7.308231563,      -4.368962813
          0,           0,        4944,      -8.277451697,      -6.303484853,      -7.309005767,      -4.369737171
          0,           0,        4945,      -8.278228629,      -6.304275598,      -7.309808808,      -4.370535397
          0,           0,        4946,      -8.279005764,      -6.305066399,      -7.310635959,      -4.371353576
          0,           0,        4947,        -8.2797831,      -6.305857251,      -7.311481022,      -4.372186889
          0,           0,        4948,      -8.280560633,      -6.306648149,      -7.312339223,      -4.373031817
          0,           0,        4949,      -8.281338361,      -6.307439089,      -7.313206369,      -4.373883847
          0,           0,        4950,       -8.28211628,      -6.308230067,      -7.314077053,      -4.374739261
          0,           0,        4951,       -8.28289439,      -6.309021079,      -7.314948475,      -4.375595852
          0,           0,        4952,      -8.283672688,      -6.309812123,      -7.315816101,      -4.376449387
          0,           0,        4953,      -8.284451173,      -6.310603198,      -7.316678086,      -4.377298653
          0,           0,        4954,      -8.285229841,        -6.3113943,      -7.317531457,      -4.378141061
          0,           0,        4955,      -8.286008694,       -6.31218543,      -7.318375108,      -4.378975936
          0,           0,        4956,      -8.286787727,      -6.312976586,      -7.319207191,      -4.379801213
          0,           0,        4957,      -8.287566942,      -6.313767768,      -7.320027886,      -4.380617258
          0,           0,        4958,      -8.288346336,      -6.314558974,      -7.320835891,      -4.381423327
          0,           0,        4959,      -8.289125911,      -6.315350206,      -7.321632882,      -4.382220631
          0,           0,        4960,      -8.289905665,      -6.316141461,      -7.322418074,      -4.383008381
          0,           0,        4961,      -8.290685599,       -6.31693274,      -7.323193681,      -4.383788095
          0,           0,        4962,      -8.291465711,      -6.317724043,      -7.323960803,      -4.384561185
          0,           0,        4963,      -8.292246001,       -6.31851537,      -7.324719497,      -4.385327763
          0,           0,        4964,       -8.29302647,      -6.319306721,      -7.325472658,      -4.386089527
          0,           0,        4965,      -8.293807115,      -6.320098095,        -7.3262211,      -4.386847448
          0,           0,        4966,      -8.294587939,      -6.320889493,      -7.326965811,      -4.387602849
          0,           0,        4967,      -8.295368938,      -6.321680914,      -7.327709523,      -4.388356744
          0,           0,        4968,      -8.296150115,      -6.322472357,      -7.328451321,      -4.389109797
          0,           0,        4969,      -8.296931467,      -6.323263823,      -7.329194621,      -4.389863524
          0,           0,        4970,      -8.297712994,      -6.324055312,      -7.329939077,      -4.390618072
          0,           0,        4971,      -8.298494695,      -6.324846823,      -7.330685465,      -4.391374551
          0,           0,        4972,       -8.29927657,      -6.325638356,      -7.331434363,      -4.392132949
          0,           0,        4973,      -8.300058615,      -6.326429911,      -7.332186459,      -4.392893901
          0,           0,        4974,      -8.300840832,      -6.327221488,      -7.332941095,      -4.393656667
          0,           0,        4975,       -8.30162322,      -6.328013085,      -7.333699643,      -4.394422814
          0,           0,        4976,      -8.301201436,      -6.330977706,      -7.145347677,      -4.190615533
          0,           0,        4977,      -8.303431832,      -6.330783143,      -7.296407828,      -4.359245655
          0,           0,        4978,       -8.30370671,      -6.333161658,      -7.126619116,      -4.173878063
          0,           0,        4979,      -8.306031026,      -6.332938589,      -7.300570749,      -4.364536385
          0,           0,        4980,      -8.306187363,      -6.335414083,      -7.134672507,      -4.182789163
          0,           0,        4981,      -8.308426986,      -6.335221491,      -7.296212223,       -4.36194097
          0,           0,        4982,      -8.308559001,      -6.337694339,       -7.12406652,      -4.173977494
          0,           0,        4983,      -8.310837851,      -6.337487245,      -7.286266957,       -4.35389903
          0,           0,        4984,      -8.310979615,       -6.33994765,      -7.119784946,      -4.170779983
          0,           0,        4985,      -8.313268449,      -6.339738252,      -7.283325006,      -4.351894608
          0,           0,        4986,      -8.313397685,      -6.342204462,      -7.119249392,      -4.170751407
          0,           0,        4987,      -8.315687377,      -6.341994671,      -7.282273012,      -4.351378996
          0,           0,        4988,      -8.315810323,      -6.344462076,      -7.119127565,      -4.170844397
          0,           0,        4989,      -8.318106782,      -6.344249996,      -7.282448384,      -4.351808813
          0,           0,        4990,      -8.319498153,      -6.344525602,      -7.285459083,       -4.35539105
          0,           0,        4991,      -8.320366609,      -6.345262064,      -7.312040637,      -4.380182958
          0,           0,        4992,      -8.321040564,      -6.346134143,      -7.327008265,      -4.394209946
          0,           0,        4993,      -8.321707476,      -6.347001337,       -7.32636163,       -4.39320206
          0,           0,        4994,      -8.321196385,      -6.349998492,      -7.139310809,      -4.188042922
          0,           0,        4995,      -8.323488116,      -6.349779764,      -7.290751969,      -4.357267529
          0,           0,        4996,      -8.323755853,      -6.352140107,      -7.131571521,      -4.180154612
          0,           0,        4997,      -8.326120118,        -6.3519023,      -7.309437138,      -4.374821174
          0,           0,        4998,      -8.327514763,      -6.352179113,      -7.316763909,      -4.382440786
          0,           0,        4999,      -8.328353245,      -6.352935369,      -7.344132054,      -4.407831239
          0,           0,        5000,       -8.32900068,      -6.353824421,      -7.355772906,      -4.419021062
          0,           0,        5001,      -8.329658273,      -6.354697257,      -7.350183437,      -4.413865857
          0,           0,        5002,      -8.330393729,      -6.355515728,      -7.342122846,      -4.406179838
          0,           0,        5003,       -8.33119317,      -6.356293681,      -7.340477437,      -4.404362964
          0,           0,        5004,      -8.332012826,      -6.357060492,      -7.345492998,      -4.408649526
          0,           0,        5005,      -8.332819354,      -6.357836745,      -7.353331002,      -4.415522655
          0,           0,        5006,      -8.333603874,      -6.358627187,      -7.360157238,      -4.421525887
          0,           0,        5007,      -8.333135028,      -6.361616627,      -7.176472542,      -4.221151708
          0,           0,        5008,      -8.335376119,       -6.36141784,      -7.327556357,      -4.390253116
          0,           0,        5009,      -8.335623049,      -6.363802314,      -7.155980459,      -4.202619387
          0,           0,        5010,      -8.337973707,      -6.363571663,       -7.33119858,      -4.395052448
          0,           0,        5011,       -8.33937596,      -6.363849786,      -7.336090881,      -4.400798215
          0,           0,        5012,      -8.340223386,      -6.364603982,      -7.361290704,      -4.424324818
          0,           0,        5013,       -8.34087567,      -6.365492264,      -7.370638599,      -4.433662565
          0,           0,        5014,      -8.340273932,      -6.368564816,      -7.172137283,      -4.219659807
          0,           0,        5015,      -8.342512121,      -6.368368791,      -7.314152605,      -4.380298601
          0,           0,        5016,      -8.344015807,      -6.368575532,      -7.315323269,      -4.382829709
          0,           0,        5017,      -8.344989827,      -6.369250907,       -7.34885717,      -4.413819728
          0,           0,        5018,      -8.345700365,      -6.370104875,      -7.370607589,      -4.434223193
          0,           0,        5019,      -8.346348774,      -6.370988137,      -7.370485261,      -4.434292322
          0,           0,        5020,      -8.347045806,      -6.371835178,      -7.361147329,      -4.425638996
          0,           0,        5021,      -8.347814847,      -6.372635836,      -7.354661038,      -4.419500588
          0,           0,        5022,      -8.348626077,      -6.373411455,      -7.354965804,      -4.419559701
          0,           0,        5023,      -8.349440996,      -6.374186625,      -7.360269089,      -4.424173805
          0,           0,        5024,      -8.350238821,      -6.374973562,      -7.366940101,      -4.430038104
          0,           0,        5025,      -8.351019084,      -6.375771735,      -7.372243588,      -4.434688608
          0,           0,        5026,      -8.351791505,      -6.376574746,      -7.375355232,      -4.437392061
          0,           0,        5027,      -8.352565473,      -6.377376825,      -7.376914215,       -4.43872631
          0,           0,        5028,      -8.353345076,      -6.378175668,      -7.377986907,      -4.439649762
          0,           0,        5029,      -8.354129487,      -6.378971964,      -7.379297125,      -4.440812901
          0,           0,        5030,      -8.354915783,      -6.379767548,      -7.381008784,      -4.442361095
          0,           0,        5031,      -8.355701494,      -6.380563859,      -7.382904317,      -4.444097352
          0,           0,        5032,      -8.356485679,      -6.381361366,      -7.384671231,      -4.445739842
          0,           0,        5033,       -8.35726869,      -6.382159782,      -7.386108174,      -4.447107121
          0,           0,        5034,      -8.358051382,      -6.382958567,      -7.387181906,      -4.448165967
          0,           0,        5035,      -8.358834447,      -6.383757321,      -7.387976171,      -4.448989337
          0,           0,        5036,      -8.359618144,      -6.384555917,      -7.388606892,      -4.449676394
          0,           0,        5037,      -8.360402374,      -6.385354437,      -7.389161199,      -4.450302434
          0,           0,        5038,      -8.361186905,      -6.386153031,      -7.389676924,      -4.450898035
          0,           0,        5039,      -8.361971554,      -6.386951808,      -7.390159525,      -4.451465351
          0,           0,        5040,      -8.362756256,        -6.3877508,       -7.39060281,      -4.451996419
          0,           0,        5041,      -8.363541053,      -6.388549981,      -7.391006152,      -4.452490069
          0,           0,        5042,      -8.364326021,      -6.389349303,      -7.391382817,      -4.452956174
          0,           0,        5043,      -8.365111223,      -6.390148732,      -7.391753863,      -4.453413101
          0,           0,        5044,      -8.365896685,      -6.390948252,      -7.392139711,      -4.453878897
          0,           0,        5045,        -8.3666824,      -6.391747866,      -7.392557936,      -4.454368675
          0,           0,        5046,      -8.367468348,      -6.392547583,       -7.39301744,      -4.454890169
          0,           0,        5047,      -8.368254512,      -6.393347406,      -7.393522239,      -4.455447782
          0,           0,        5048,      -8.369040885,      -6.394147333,      -7.394073032,      -4.456041906
          0,           0,        5049,      -8.369827465,      -6.394947356,       -7.39466965,       -4.45667224
          0,           0,        5050,      -8.370614259,      -6.395747464,      -7.395310398,      -4.457338561
          0,           0,        5051,      -8.371401268,      -6.396547648,      -7.395994448,      -4.458040388
          0,           0,        5052,      -8.372188493,      -6.397347901,      -7.396718803,       -4.45877539
          0,           0,        5053,      -8.372975928,      -6.398148215,      -7.397481403,      -4.459541451
          0,           0,        5054,       -8.37376357,      -6.398948587,      -7.398277295,      -4.460335973
          0,           0,        5055,      -8.374551411,      -6.399749013,      -7.399101326,      -4.461153492
          0,           0,        5056,      -8.375339446,      -6.400549489,      -7.399947401,      -4.461989674
          0,           0,        5057,      -8.376127675,      -6.401350009,      -7.400811203,      -4.462840771
          0,           0,        5058,      -8.376916093,      -6.402150568,      -7.401685716,      -4.463701087
          0,           0,        5059,      -8.377704699,      -6.402951165,      -7.402567218,      -4.464567358
          0,           0,        5060,      -8.378493488,      -6.403751795,      -7.403450568,      -4.465435288
          0,           0,        5061,       -8.37928246,      -6.404552456,      -7.404332614,      -4.466302808
          0,           0,        5062,      -8.380071612,      -6.405353147,      -7.405209623,      -4.467166017
          0,           0,        5063,      -8.380860942,      -6.406153865,      -7.406077866,      -4.468022506
          0,           0,        5064,      -8.381650447,      -6.406954611,      -7.406937107,      -4.468871603
          0,           0,        5065,      -8.382440127,      -6.407755382,      -7.407783757,      -4.469710835
          0,           0,        5066,      -8.383229981,       -6.40855618,      -7.408617964,      -4.470539957
          0,           0,        5067,      -8.384020009,      -6.409357002,      -7.409438765,      -4.471357674
          0,           0,        5068,       -8.38481021,      -6.410157849,      -7.410247297,      -4.472166114
          0,           0,        5069,      -8.385600584,       -6.41095872,      -7.411043429,      -4.472964335
          0,           0,        5070,      -8.386391129,      -6.411759617,      -7.411828533,       -4.47375342
          0,           0,        5071,      -8.387181846,      -6.412560538,      -7.412603608,       -4.47453447
          0,           0,        5072,      -8.387972736,      -6.413361484,      -7.413369887,      -4.475308634
          0,           0,        5073,      -8.388763797,      -6.414162455,      -7.414129438,      -4.476076997
          0,           0,        5074,      -8.389555029,      -6.414963451,      -7.414883811,      -4.476841487
          0,           0,        5075,      -8.390346434,      -6.415764472,      -7.415634086,      -4.477602257
          0,           0,        5076,      -8.391138009,      -6.416565517,       -7.41638231,      -4.478361705
          0,           0,        5077,      -8.391929755,      -6.417366587,      -7.417130117,      -4.479120765
          0,           0,        5078,       -8.39272167,      -6.418167682,      -7.417878048,       -4.47987971
          0,           0,        5079,      -8.393513755,      -6.418968801,      -7.418627229,      -4.480639671
          0,           0,        5080,      -8.393068666,      -6.421961099,       -7.23036378,      -4.276346876
          0,           0,        5081,      -8.395341546,      -6.421770861,      -7.381528118,      -4.445498303
          0,           0,        5082,      -8.395604827,       -6.42417112,      -7.211731137,      -4.259664955
          0,           0,        5083,      -8.397973194,      -6.423952309,      -7.385541582,      -4.450706858
          0,           0,        5084,      -8.398116656,      -6.426450235,      -7.219578757,      -4.268424102
          0,           0,        5085,      -8.400399786,      -6.426261685,       -7.38106507,      -4.447978368
          0,           0,        5086,        -8.4005183,      -6.428756879,      -7.208990672,      -4.259597423
          0,           0,        5087,      -8.402841209,      -6.428553918,      -7.371140584,      -4.439905661
          0,           0,        5088,      -8.402969217,       -6.43103671,       -7.20472461,      -4.256402118
          0,           0,        5089,      -8.405302385,      -6.430831452,      -7.368202229,      -4.437889775
          0,           0,        5090,      -8.405417662,      -6.433320082,      -7.204200236,      -4.256378607
          0,           0,        5091,      -8.407751864,      -6.433114391,      -7.367179936,      -4.437389401
          0,           0,        5092,      -8.409161785,      -6.433396174,       -7.36986974,      -4.440756883
          0,           0,        5093,      -8.410041318,      -6.434141386,      -7.395576596,      -4.464879948
          0,           0,        5094,      -8.410724516,      -6.435022836,      -7.409704512,      -4.478215197
          0,           0,        5095,       -8.41140068,      -6.435899287,      -7.408521779,      -4.476723334
          0,           0,        5096,      -8.410867301,      -6.438922211,      -7.221194703,      -4.270908813
          0,           0,        5097,      -8.413201583,      -6.438708606,      -7.372529843,      -4.440334617
          0,           0,        5098,      -8.413458985,      -6.441089885,      -7.213593545,      -4.263128646
          0,           0,        5099,      -8.415867041,      -6.440856863,      -7.391008149,      -4.457800357
          0,           0,        5100,      -8.417281957,      -6.441138284,      -7.398419902,      -4.465517987
          0,           0,        5101,      -8.418132035,      -6.441902923,      -7.425515785,      -4.490780992
          0,           0,        5102,      -8.418788534,      -6.442801589,      -7.437102335,      -4.501922322
          0,           0,        5103,      -8.419455141,       -6.44368403,      -7.431762873,      -4.496901925
          0,           0,        5104,      -8.420200253,      -6.444511823,      -7.424060231,      -4.489459577
          0,           0,        5105,      -8.421009837,      -6.445298924,      -7.422736012,      -4.487902919
          0,           0,        5106,      -8.421839746,      -6.446074849,      -7.427999342,      -4.492422108
          0,           0,        5107,      -8.422656417,      -6.446860231,      -7.436037059,      -4.499496255
          0,           0,        5108,      -8.423450957,      -6.447659792,      -7.443050128,      -4.505679751
          0,           0,        5109,      -8.422961801,      -6.450675354,      -7.259895092,      -4.305232425
          0,           0,        5110,      -8.425243757,      -6.450480999,      -7.411167013,      -4.474901004
          0,           0,        5111,      -8.425481589,      -6.452885905,      -7.239793567,      -4.286992231
          0,           0,        5112,        -8.4278743,      -6.452659653,      -7.414977512,      -4.479878679
          0,           0,        5113,      -8.429296491,      -6.452942262,      -7.419850913,      -4.485619876
          0,           0,        5114,      -8.430155393,      -6.453704593,      -7.444913796,      -4.509117034
          0,           0,        5115,      -8.430816675,      -6.454602134,      -7.454226556,      -4.518427845
          0,           0,        5116,      -8.430192965,      -6.457700757,      -7.255920378,      -4.304029968
          0,           0,        5117,      -8.432471675,       -6.45750911,      -7.398165336,      -4.465230428
          0,           0,        5118,      -8.433996003,       -6.45772006,      -7.399355462,      -4.467797686
          0,           0,        5119,      -8.434982266,      -6.458403409,      -7.432666983,      -4.498730996
          0,           0,        5120,      -8.435702061,      -6.459266625,      -7.454204815,      -4.519016771
          0,           0,        5121,      -8.436359224,      -6.460159181,      -7.454023829,      -4.519000143
          0,           0,        5122,      -8.437065466,      -6.461015267,      -7.444742386,      -4.510336942
          0,           0,        5123,      -8.436566567,      -6.464015242,      -7.251397626,      -4.299821597
          0,           0,        5124,       -8.43891937,       -6.46380185,      -7.405038408,       -4.47171933
          0,           0,        5125,      -8.440449946,      -6.464013285,      -7.411544802,      -4.479013959
          0,           0,        5126,       -8.44141164,      -6.464714176,      -7.446496254,      -4.511325433
          0,           0,        5127,      -8.442108364,      -6.465593597,      -7.466595317,      -4.530313463
          0,           0,        5128,      -8.442757374,      -6.466493008,      -7.463977084,      -4.528117742
          0,           0,        5129,      -8.443467856,      -6.467348088,       -7.45322019,      -4.518149662
          0,           0,        5130,      -8.444255226,      -6.468154042,      -7.446672515,      -4.511976143
          0,           0,        5131,      -8.445082916,      -6.468936389,      -7.447618165,      -4.512676479
          0,           0,        5132,      -8.445909912,       -6.46972095,      -7.453529005,      -4.517916032
          0,           0,        5133,      -8.446716486,      -6.470519072,      -7.460348514,      -4.523991795
          0,           0,        5134,      -8.447504513,      -6.471328778,      -7.465298239,      -4.528398133
          0,           0,        5135,      -8.448285454,      -6.472142703,      -7.467765916,      -4.530588543
          0,           0,        5136,       -8.44906921,      -6.472954878,      -7.468640415,      -4.531366726
          0,           0,        5137,      -8.449859473,       -6.47376331,      -7.469133547,      -4.531823446
          0,           0,        5138,      -8.450654763,      -6.474569111,      -7.469992333,      -4.532631065
          0,           0,        5139,      -8.451451712,      -6.475374378,      -7.471338463,      -4.533895522
          0,           0,        5140,      -8.452247736,      -6.476180597,      -7.472899251,      -4.535369572
          0,           0,        5141,      -8.453042022,      -6.476988149,      -7.474338637,      -4.536748252
          0,           0,        5142,      -8.453835105,      -6.477796637,      -7.475458468,      -4.537851679
          0,           0,        5143,      -8.454627972,      -6.478605451,      -7.476248524,      -4.538669128
          0,           0,        5144,      -8.455421341,      -6.479414183,      -7.476812813,      -4.539292479
          0,           0,        5145,      -8.456215432,      -6.480222733,      -7.477277324,      -4.539832297
          0,           0,        5146,      -8.457010089,      -6.481031213,      -7.477727379,      -4.540361598
          0,           0,        5147,      -8.457805045,      -6.481839791,      -7.478192984,       -4.54090737
          0,           0,        5148,      -8.458600101,      -6.482648574,      -7.478667661,      -4.541460216
          0,           0,        5149,      -8.459395206,      -6.483457585,      -7.479138176,      -4.542006703
          0,           0,        5150,       -8.46019041,      -6.484266784,      -7.479598003,      -4.542541064
          0,           0,        5151,      -8.460985801,      -6.485076117,       -7.48005509,      -4.543068791
          0,           0,        5152,       -8.46178144,      -6.485885545,      -7.480527813,       -4.54360601
          0,           0,        5153,      -8.462577347,      -6.486695053,       -7.48103057,      -4.544165678
          0,           0,        5154,      -8.463373511,      -6.487504645,      -7.481575575,      -4.544759224
          0,           0,        5155,      -8.464169904,      -6.488314331,       -7.48216744,      -4.545389414
          0,           0,        5156,      -8.464966505,      -6.489124116,      -7.482804432,      -4.546056669
          0,           0,        5157,      -8.465763306,      -6.489933994,      -7.483481796,      -4.546756511
          0,           0,        5158,       -8.46656031,      -6.490743957,       -7.48419679,      -4.547486084
          0,           0,        5159,      -8.467357523,      -6.491553995,      -7.484946679,      -4.548244019
          0,           0,        5160,      -8.468154941,      -6.492364099,      -7.485726483,      -4.549026425
          0,           0,        5161,      -8.468952568,      -6.493174262,      -7.486533759,      -4.549831716
          0,           0,        5162,      -8.469750398,       -6.49398448,      -7.487364241,      -4.550656196
          0,           0,        5163,      -8.470548424,       -6.49479475,      -7.488213522,      -4.551496546
          0,           0,        5164,      -8.471346642,       -6.49560507,      -7.489076316,      -4.552347867
          0,           0,        5165,      -8.472145049,      -6.496415435,      -7.489948056,      -4.553208011
          0,           0,        5166,      -8.472943639,      -6.497225842,      -7.490822764,      -4.554069828
          0,           0,        5167,      -8.473742415,      -6.498036288,      -7.491698816,      -4.554933937
          0,           0,        5168,      -8.474541374,      -6.498846769,      -7.492571948,      -4.555795316
          0,           0,        5169,      -8.475340513,      -6.499657285,      -7.493439446,      -4.556652856
          0,           0,        5170,       -8.47613983,      -6.500467833,      -7.494299282,      -4.557504352
          0,           0,        5171,      -8.476939326,      -6.501278412,      -7.495150189,      -4.558348475
          0,           0,        5172,      -8.477738997,      -6.502089021,      -7.495990848,      -4.559184288
          0,           0,        5173,      -8.478538842,      -6.502899659,      -7.496820536,      -4.560011588
          0,           0,        5174,      -8.479338864,      -6.503710327,      -7.497639985,      -4.560830713
          0,           0,        5175,      -8.480139057,      -6.504521022,      -7.498448022,      -4.561639707
          0,           0,        5176,      -8.480939428,      -6.505331744,      -7.499247157,      -4.562442578
          0,           0,        5177,       -8.48173997,      -6.506142495,      -7.500037497,      -4.563237613
          0,           0,        5178,      -8.482540686,      -6.506953272,      -7.500820243,      -4.564026323
          0,           0,        5179,      -8.483341575,      -6.507764077,      -7.501596608,      -4.564810392
          0,           0,        5180,      -8.484142635,      -6.508574909,      -7.502368089,       -4.56559012
          0,           0,        5181,      -8.484943869,      -6.509385767,      -7.503136035,      -4.566366545
          0,           0,        5182,      -8.485745276,      -6.510196652,      -7.503901486,      -4.567141777
          0,           0,        5183,      -8.486546853,      -6.511007565,      -7.504666188,       -4.56791582
          0,           0,        5184,      -8.486077706,      -6.514027736,      -7.316534442,       -4.36319666
          0,           0,        5185,      -8.488393119,       -6.51384232,      -7.467812324,       -4.53286352
          0,           0,        5186,      -8.488644153,      -6.516264507,       -7.29802133,      -4.346592083
